_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
685b44720af9eada7218fd04,,102.35,98.46,102.35,82.29,128;0;0;0,time,15,-1,1,15.01,0,4.49,false,false,english,,normal,false,false,false,,1750811762000
6858838b0af9eada72ff6aac,,112.79,84.13,150.38,74.94,141;14;6;6,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1750631307000
685883750af9eada72ff6a2c,true,149.47,96.97,155.06,85.84,187;4;0;1,time,15,-1,11,15.01,0,37.69,false,false,english,,normal,false,false,false,,1750631285000
685313500af9eada72d24f67,,96.74,94.03,107.13,85,121;5;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1750274896000
68525d8a0af9eada72ca688b,,110.25,100,110.25,88.63,138;0;0;0,time,15,-1,3,15.02,0,12.28,false,false,english,,normal,false,false,false,,1750228362000
6850a9960af9eada72baf1df,,91.19,95.16,97.59,83.2,114;2;0;2,time,15,-1,6,15,0,27.76,false,false,english,,normal,false,false,false,,1750116758000
6850a9650af9eada72baf0cc,,94.37,92.25,113.57,94.73,118;8;1;1,time,15,-1,5,15,0,5.99,false,false,english,,normal,false,false,false,,1750116709000
684da070cf421023cba4cb5a,,83.98,94.87,92.78,77.45,105;3;0;3,time,15,-1,17,15,0,55.9,false,false,english,,normal,false,false,false,,1749917808000
684da01acf421023cba4c82b,,99.96,96.95,103.96,90.22,125;2;0;1,time,15,-1,10,15.01,0,37.49,false,false,english,,normal,false,false,false,,1749917722000
684b06dacf421023cb8fc873,,129.53,100,129.53,68.66,56;0;0;0,words,10,-1,2,5.19,0,5.69,false,false,english,,normal,false,false,false,,1749747418000
684b06cccf421023cb8fc7b8,,118.21,93.75,128.96,79.59,44;2;0;0,words,10,-1,5,4.47,0,20.32,false,false,english,,normal,false,false,false,,1749747404000
684b06adcf421023cb8fc641,,106.84,97.87,106.84,61.43,46;0;0;0,words,10,-1,11,5.17,0,21.59,false,false,english,,normal,false,false,false,,1749747373000
684b0686cf421023cb8fc41d,,88.05,89.8,119.85,89.05,36;3;0;0,words,10,-1,8,4.91,0,10.16,false,false,english,,normal,false,false,false,,1749747334000
684b0668cf421023cb8fc2b0,,123.45,100,123.45,59.69,52;0;0;0,words,10,-1,6,5.05,0,8.84,false,false,english,,normal,false,false,false,,1749747304000
684b0652cf421023cb8fc1b0,,94.54,96.3,113.45,92.1,45;1;0;0,words,10,-1,22,5.71,0,33.57,false,false,english,,normal,false,false,false,,1749747282000
684b0614cf421023cb8fbeb9,,107.6,96.43,120.51,89.14,50;1;0;0,words,10,-1,12,5.58,0,21.08,false,false,english,,normal,false,false,false,,1749747220000
684b05eecf421023cb8fbcf5,,112.6,93.75,120.11,88.61,45;2;0;1,words,10,-1,1,4.8,0,1.1,false,false,english,,normal,false,false,false,,1749747182000
684b05e6cf421023cb8fbc8c,,101.39,96.08,101.39,69.43,49;0;0;0,words,10,-1,11,5.8,0,18.86,false,false,english,,normal,false,false,false,,1749747174000
684b05b1cf421023cb8fb9da,,104.77,97.24,115.97,85.53,131;2;0;1,time,15,-1,13,15,0,27.62,false,false,english,,normal,false,false,false,,1749747121000
684b0568cf421023cb8fb68e,,110.4,97.24,116,81.24,138;2;0;1,time,15,-1,18,15,0,46.37,false,false,english,,normal,false,false,false,,1749747048000
684b0519cf421023cb8fb2c6,,100.73,92.41,113.52,84.12,126;6;0;1,time,15,-1,66,15.01,0,193.81,false,false,english,,normal,false,false,false,,1749746969000
684b03eccf421023cb8fa484,,103.09,96.45,111.89,82.28,129;2;0;1,time,15,-1,11,15.02,0,39.49,false,false,english,,normal,false,false,false,,1749746668000
6849a961cf421023cb829018,,109.59,99.29,112.79,86.66,137;0;0;1,time,15,-1,9,15,0,22.21,false,false,english,,normal,false,false,false,,1749657953000
6848fb6dcf421023cb7b2614,,81.6,89.6,99.2,76.54,102;5;3;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1749613421000
6848fb5dcf421023cb7b2579,,94.33,90,111.12,87.84,118;7;3;0,time,15,-1,5,15.01,0,14.59,false,false,english,,normal,false,false,false,,1749613405000
6848fb3acf421023cb7b2431,,97.51,85.53,121.49,84.35,122;13;5;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1749613370000
6848a543cf421023cb78ad81,,79.99,85.61,102.39,78.36,100;7;3;0,time,15,-1,8,15,0,20.15,false,false,english,,normal,false,false,false,,1749591363000
6848a518cf421023cb78ac52,,87.2,87.5,108.8,83.17,109;9;4;0,time,15,-1,4,15,0,16.81,false,false,english,,normal,false,false,false,,1749591320000
68489c9ccf421023cb7869f2,,96.74,95.38,103.14,84.42,121;4;0;1,time,15,-1,9,15.01,0,21.3,false,false,english,,normal,false,false,false,,1749589148000
6846180bcf421023cb5f41c6,,104.7,97.79,108.69,83.17,131;2;0;0,time,15,-1,8,15.01,0,26.06,false,false,english,,normal,false,false,false,,1749424139000
684617d7cf421023cb5f40c5,,99.13,92.96,113.52,91.49,124;6;1;1,time,15,-1,1,15.01,0,1.28,false,false,english,,normal,false,false,false,,1749424087000
684611d5cf421023cb5f1ebb,,99.16,95.56,107.95,89.27,124;4;0;1,time,15,-1,13,15.01,0,37.85,false,false,english,,normal,false,false,false,,1749422549000
68461193cf421023cb5f1d6d,,93.6,97.62,100.8,86.39,117;1;0;1,time,15,-1,6,15,0,22.91,false,false,english,,normal,false,false,false,,1749422483000
6845d4dccf421023cb5d68de,,105.56,100,105.56,85.51,132;0;0;0,time,15,-1,12,15.01,0,27.32,false,false,english,,normal,false,false,false,,1749406940000
6845d4a4cf421023cb5d672a,,95.84,94.89,109.42,85.11,120;4;0;2,time,15,-1,4,15.02,0,16.36,false,false,english,,normal,false,false,false,,1749406884000
6845d480cf421023cb5d65e6,,87.19,94.83,92.79,76.64,109;4;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1749406848000
6845d46fcf421023cb5d6565,,95.17,97.58,99.17,81.54,119;2;0;1,time,15,-1,3,15.01,0,14.61,false,false,english,,normal,false,false,false,,1749406831000
6845d44ecf421023cb5d644d,,91.99,96.77,97.59,82.08,115;0;1;0,time,15,-1,5,15,0,11.33,false,false,english,,normal,false,false,false,,1749406798000
6844c374cf421023cb54c919,,98.39,94.2,109.59,85.04,123;5;0;0,time,15,-1,3,15,0,5.3,false,false,english,,normal,false,false,false,,1749336948000
6844c35ccf421023cb54c8aa,,92.8,93.38,108.79,87.61,116;5;0;1,time,15,-1,3,15,0,18.95,false,false,english,,normal,false,false,false,,1749336924000
6844c337cf421023cb54c7e2,,99.1,94.12,108.69,90.58,124;5;1;1,time,15,-1,4,15.01,0,6.37,false,false,english,,normal,false,false,false,,1749336887000
683fcf4bcf421023cb260a4d,,87.13,95.2,99.92,81.07,109;3;0;1,time,15,-1,4,15.01,0,26.58,false,false,english,,normal,false,false,false,,1749012299000
683f217fcf421023cb1fd377,,91.19,95.35,103.19,88.93,114;3;0;3,time,15,-1,24,15,0,62.59,false,false,english,,normal,false,false,false,,1748967807000
683f20e0cf421023cb1fcaf9,,99.07,95.62,109.45,88.1,124;3;1;0,time,15,-1,1,15.02,0,1.2,false,false,english,,normal,false,false,false,,1748967648000
6838ef84cf421023cbe56f85,,99.19,97.73,104.79,87.41,124;1;0;0,time,15,-1,9,15,0,26.56,false,false,english,,normal,false,false,false,,1748561796000
68349661df21a5c1daf2f04d,,100.73,91.67,115.11,86.93,126;7;2;0,time,15,-1,4,15.01,0,10.59,false,false,english,,normal,false,false,false,,1748276833000
683388e7df21a5c1dae8594f,,89.53,91.41,102.32,80.93,112;8;0;2,time,15,-1,9,15.01,0,23.65,false,false,english,,normal,false,false,false,,1748207847000
682d337ddf21a5c1daa7effb,,110.36,100,110.36,80.48,138;0;0;0,time,15,-1,48,15.01,0,90.01,false,false,english,,normal,false,false,false,,1747792765000
682d32e9df21a5c1daa7eaea,,104.78,96.38,109.58,82.61,131;3;0;2,time,15,-1,5,15,0,13.45,false,false,english,,normal,false,false,false,,1747792617000
682d32c7df21a5c1daa7e9cb,,101.55,96.99,105.54,82.11,127;2;0;1,time,15,-1,1,15.01,0,0.87,false,false,english,,normal,false,false,false,,1747792583000
682d32b5df21a5c1daa7e935,,100.75,98.44,100.75,79.54,126;0;0;0,time,15,-1,12,15.01,0,40.2,false,false,english,,normal,false,false,false,,1747792565000
682d3272df21a5c1daa7e6e4,,100.77,97.74,106.37,86.42,126;1;2;0,time,15,-1,10,15,0,22.45,false,false,english,,normal,false,false,false,,1747792498000
682d3240df21a5c1daa7e535,,99.98,90.07,112.78,89.15,125;10;1;2,time,15,-1,7,15,0,12.99,false,false,english,,normal,false,false,false,,1747792448000
6812c0f2f90991882ec4678e,,98.35,96.24,105.55,79.46,123;2;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1746059506000
6812c0dcf90991882ec466dd,,107.16,97.14,111.96,86.08,134;2;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1746059484000
6810565348f68b9fff41a398,,98.36,93.43,109.55,89.52,123;5;1;2,time,15,-1,4,15.01,0,20.43,false,false,english,,normal,false,false,false,,1745901139000
680d0b80571a92858ca6116c,,103.97,97.78,107.97,85.95,130;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1745685375000
680d0b6f571a92858ca610c6,,95.95,95.49,104.74,77.12,120;2;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1745685359000
680d0b5f571a92858ca6102f,,101.51,94.48,115.89,88.88,127;5;0;1,time,15,-1,7,15.01,0,38.89,false,false,english,,normal,false,false,false,,1745685343000
680c21d4571a92858c9e0e38,,89.53,96.09,102.32,85.26,112;2;1;0,time,15,-1,1,15.01,0,3.44,false,false,english,,normal,false,false,false,,1745625556000
6808df93571a92858c76d396,,97.59,91.61,114.39,89.96,122;6;2;1,time,15,-1,7,15,0,13.73,false,false,english,,normal,false,false,false,,1745411987000
6808df70571a92858c76d193,,88.7,93.8,102.29,81.59,111;4;0;0,time,15,-1,4,15.02,0,18.56,false,false,english,,normal,false,false,false,,1745411952000
6805ce8a571a92858c548090,,98.39,97.67,101.59,85.41,123;0;0;1,time,15,-1,4,15,0,8.78,false,false,english,,normal,false,false,false,,1745211018000
6805ce6c571a92858c547f8a,,108.76,98.6,113.56,88.59,136;0;0;1,time,15,-1,34,15.01,0,79.4,false,false,english,,normal,false,false,false,,1745210988000
6805cdae571a92858c547932,,104.77,95.45,123.17,88.49,131;4;0;1,time,15,-1,10,15,0,20.42,false,false,english,,normal,false,false,false,,1745210798000
6805cd66571a92858c5476da,true,121.6,100,121.6,87.07,152;0;0;0,time,15,-1,15,15,0,28.11,false,false,english,,normal,false,false,false,,1745210726000
6805cd27571a92858c5474cc,,105.54,97.9,114.33,88.59,132;1;0;1,time,15,-1,6,15.01,0,36.44,false,false,english,,normal,false,false,false,,1745210663000
6805ccc2571a92858c54718a,,89.59,92.86,100.79,85.71,112;5;1;2,time,15,-1,2,15,0,6.53,false,false,english,,normal,false,false,false,,1745210562000
680130fc435c447d2b722ab2,,86.37,96.58,91.97,73.85,108;1;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1744908540000
680130eb435c447d2b7229a0,,105.55,93.2,117.54,86.99,132;7;1;0,time,15,-1,1,15.01,0,1.99,false,false,english,,normal,false,false,false,,1744908523000
6801007a435c447d2b6eee5e,,100.79,92.36,115.19,84.88,126;6;1;1,time,15,-1,2,15,0,1.73,false,false,english,,normal,false,false,false,,1744896122000
6800f3ad435c447d2b6e353b,,99.11,92.09,110.3,89.98,124;6;2;0,time,15,-1,1,15.01,0,5.49,false,false,english,,normal,false,false,false,,1744892845000
6800f2cf435c447d2b6e29c0,,97.58,96.12,102.38,78.86,122;3;1;0,time,15,-1,3,15,0,8.9,false,false,english,,normal,false,false,false,,1744892623000
67fe50ea435c447d2b4ff8e5,,91.97,95.31,100.77,81.41,115;2;1;1,time,15,-1,12,15,0,45.2,false,false,english,,normal,false,false,false,,1744720106000
67fd06d6435c447d2b413acb,,95.13,91.91,105.52,81.34,119;4;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1744635606000
67f400111b4e1d1a38790399,,116.73,99.34,120.73,90.78,146;1;0;0,time,15,-1,7,15.01,0,14.45,false,false,english,,normal,false,false,false,,1744044049000
67ed565a1d4f6d42a88849e2,,117.57,100,117.57,88.1,147;0;0;0,time,15,-1,17,15,0,44.44,false,false,english,,normal,false,false,false,,1743607386000
67ed560d1d4f6d42a8884414,,99.95,96.4,111.14,83.53,125;3;0;0,time,15,-1,36,15.01,0,77.02,false,false,english,,normal,false,false,false,,1743607309000
67ed558f1d4f6d42a8883b03,,97.51,90.54,118.29,84.8,122;9;1;1,time,15,-1,7,15.01,0,13.54,false,false,english,,normal,false,false,false,,1743607183000
67ed555e1d4f6d42a8883733,,110.63,94.89,121.25,85.22,125;5;0;0,words,25,-1,4,13.56,0,17.36,false,false,english,,normal,false,false,false,,1743607134000
67ed55381d4f6d42a888346a,,89.2,92.25,103.09,61.29,122;7;1;0,words,25,-1,16,16.41,0,53.39,false,false,english,,normal,false,false,false,,1743607096000
67eb5b361d4f6d42a870fe87,,109.83,98.45,112.44,88.18,126;1;0;0,words,25,-1,7,13.77,0,15,false,false,english,,normal,false,false,false,,1743477558000
67eacc141d4f6d42a86b2f5b,,89.8,92.86,101,74.8,449;14;2;3,time,60,-1,19,60,0,84.14,false,false,english,,normal,false,false,false,,1743440916000
67eacb651d4f6d42a86b2454,,92.58,92.94,104.98,76.88,463;13;3;4,time,60,-1,28,60.01,0,104.25,false,false,english,,normal,false,false,false,,1743440740000
67eaca861d4f6d42a86b1669,,118.34,98.05,123.13,89.65,148;1;1;0,time,15,-1,2,15.01,0,7.12,false,false,english,,normal,false,false,false,,1743440518000
67e839681d4f6d42a853b201,,97.8,93.16,112,79.62,489;22;0;5,time,60,-1,11,60,0,46.82,false,false,english,,normal,false,false,false,,1743272296000
67e838c21d4f6d42a853ab60,,86.8,91.02,100.6,76.91,434;21;2;10,time,60,-1,13,60,0,69.79,false,false,english,,normal,false,false,false,,1743272130000
67e838351d4f6d42a853a5d8,,90.59,92.34,98.99,76.77,453;18;1;6,time,60,-1,21,60,0,94.58,false,false,english,,normal,false,false,false,,1743271989000
67e837541d4f6d42a8539d86,,117.58,100,117.58,86.99,147;0;0;0,time,15,-1,5,15,0,19.83,false,false,english,,normal,false,false,false,,1743271764000
67e8372b1d4f6d42a8539bf9,,108,97.14,112,87.84,135;3;0;1,time,15,-1,7,15,0,12.17,false,false,english,,normal,false,false,false,,1743271723000
67e837091d4f6d42a8539ac2,,94.38,90.44,107.18,82.23,118;7;1;1,time,15,-1,4,15,0,18.22,false,false,english,,normal,false,false,false,,1743271689000
67e836e11d4f6d42a853995c,,100.75,92.25,111.94,84.64,126;6;0;3,time,15,-1,2,15.01,0,5.59,false,false,english,,normal,false,false,false,,1743271649000
67dc158a796b8342ad23da1d,,100.7,97.76,107.1,90.44,126;2;0;0,time,15,-1,9,15.01,0,27.05,false,false,english,,normal,false,false,false,,1742476682000
67db0b6b796b8342ad191ac1,,104.75,98.5,104.75,82.11,131;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1742408555000
67db0b5a796b8342ad1919ca,,104.79,97.83,109.59,84.03,131;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1742408538000
67dabf2e796b8342ad1414fd,,99.13,96.15,103.93,83.86,124;3;0;2,time,15,-1,4,15.01,0,32.95,false,false,english,,normal,false,false,false,,1742389038000
67dab689796b8342ad139c9b,,93.56,93.28,107.15,81.97,117;5;1;2,time,15,-1,2,15.01,0,0.95,false,false,english,,normal,false,false,false,,1742386825000
67dab674796b8342ad139b8d,,107.18,97.18,113.58,87.28,134;2;0;1,time,15,-1,3,15,0,14.78,false,false,english,,normal,false,false,false,,1742386804000
67da3c00796b8342ad0eb71e,,99.96,97.71,103.96,80.18,125;1;0;0,time,15,-1,14,15.01,0,34.16,false,false,english,,normal,false,false,false,,1742355456000
67d98b4b4e66d8ea7e71925d,,95.12,97.54,95.12,77.17,119;0;0;0,time,15,-1,6,15.01,0,24.26,false,false,english,,normal,false,false,false,,1742310219000
67d8f81f4e66d8ea7e6abd94,,97.59,96.97,105.59,85.51,122;2;0;0,time,15,-1,20,15,0,80.42,false,false,english,,normal,false,false,false,,1742272543000
67d8f7ae4e66d8ea7e6ab958,,100.73,93.79,115.92,84.58,126;4;2;1,time,15,-1,1,15.01,0,0.02,false,false,english,,normal,false,false,false,,1742272430000
67d867f04e66d8ea7e6511e6,,82.36,87.86,110.34,75.36,103;8;1;4,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1742235632000
67d867e04e66d8ea7e6510bf,,95.18,90.58,110.38,76.12,119;6;4;0,time,15,-1,11,15,0,35.58,false,false,english,,normal,false,false,false,,1742235616000
67d867a24e66d8ea7e650cc5,,103.17,95.77,113.57,90.66,129;3;1;1,time,15,-1,10,15,0,29.71,false,false,english,,normal,false,false,false,,1742235554000
67d8676b4e66d8ea7e650989,,95.2,94.7,105.6,78.76,119;4;1;0,time,15,-1,7,15,0,32.62,false,false,english,,normal,false,false,false,,1742235499000
67d867354e66d8ea7e65062a,,104.73,95.1,111.93,83.81,131;2;0;1,time,15,-1,2,15.01,0,5.5,false,false,english,,normal,false,false,false,,1742235445000
67d81aa64e66d8ea7e6020ca,,111.96,97.32,119.16,91.41,140;3;0;0,time,15,-1,7,15.01,0,9.13,false,false,english,,normal,false,false,false,,1742215846000
67d81a834e66d8ea7e601ec0,,85.59,89.92,99.99,73.55,107;6;1;2,time,15,-1,6,15,0,46.98,false,false,english,,normal,false,false,false,,1742215811000
67d8168e4e66d8ea7e5fe5d2,,95.98,93.13,103.98,79.32,120;6;0;2,time,15,-1,5,15,0,12.74,false,false,english,,normal,false,false,false,,1742214798000
67d8166a4e66d8ea7e5fe401,,94.38,92.54,105.58,86.16,118;5;0;2,time,15,-1,14,15,0,37.56,false,false,english,,normal,false,false,false,,1742214762000
67d74fee4e66d8ea7e587bad,,82.34,87.41,107.92,87.17,103;8;4;0,time,15,-1,11,15.01,0,33.7,false,false,english,,normal,false,false,false,,1742163950000
67d5bc9e4e66d8ea7e4aa776,,107.94,95.24,116.73,81.3,135;3;1;1,time,15,-1,11,15.01,0,26.96,false,false,english,,normal,false,false,false,,1742060702000
67d5bc674e66d8ea7e4aa52a,,89.59,94.7,105.59,72.73,112;3;2;0,time,15,-1,12,15,0,38.24,false,false,english,,normal,false,false,false,,1742060647000
67d5bc254e66d8ea7e4aa272,,65.59,85.37,97.59,79.99,82;8;2;3,time,15,-1,1,15,0,3.36,false,false,english,,normal,false,false,false,,1742060581000
67d5bc114e66d8ea7e4aa195,,81.57,83.69,111.96,76.12,102;14;1;2,time,15,-1,2,15.01,0,5.47,false,false,english,,normal,false,false,false,,1742060561000
67d5bbf94e66d8ea7e4aa08d,,89.54,92.75,110.32,79.68,112;5;0;1,time,15,-1,5,15.01,0,9.3,false,false,english,,normal,false,false,false,,1742060537000
67d5bbdc4e66d8ea7e4a9f74,,86.39,88.64,102.39,70.31,108;6;0;4,time,15,-1,7,15,0,12.44,false,false,english,,normal,false,false,false,,1742060508000
67d5bbb84e66d8ea7e4a9df3,,88.78,82.78,120.77,86.2,111;18;2;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1742060472000
67d5bba74e66d8ea7e4a9d39,,86.4,87.59,115.2,82.83,108;9;2;1,time,15,-1,5,15,0,8.21,false,false,english,,normal,false,false,false,,1742060455000
67d5bb8a4e66d8ea7e4a9bdc,,95.99,92.86,109.59,77.64,120;3;1;3,time,15,-1,8,15,0,34.66,false,false,english,,normal,false,false,false,,1742060426000
67d5b96a4e66d8ea7e4a858c,,99.99,94.41,114.39,85.74,125;4;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1742059882000
67d45cf94e66d8ea7e3dd6a8,,91.18,93.6,98.38,76.95,114;3;1;0,time,15,-1,3,15,0,19.49,false,false,english,,normal,false,false,false,,1741970681000
67d45cd34e66d8ea7e3dd459,,87.14,94.17,91.94,69.05,109;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1741970643000
67cb496572da54e642241dca,,84.78,88.73,113.57,83.7,106;8;3;1,time,15,-1,4,15,0,19.17,false,false,english,,normal,false,false,false,,1741375845000
67cb494172da54e642241b8b,,111.2,97.22,115.2,90.84,139;3;0;1,time,15,-1,19,15,0,43.91,false,false,english,,normal,false,false,false,,1741375809000
67cb48f372da54e6422416f7,,102.39,95.14,115.19,85.87,128;3;1;1,time,15,-1,10,15,0,51.27,false,false,english,,normal,false,false,false,,1741375731000
67cb48a672da54e64224127a,,95.96,92.81,110.36,86.09,120;4;2;0,time,15,-1,7,15.01,0,19.79,false,false,english,,normal,false,false,false,,1741375654000
67c9ebed72da54e642134184,,101.57,96.35,109.57,82.18,127;2;1;0,time,15,-1,8,15,0,11.02,false,false,english,,normal,false,false,false,,1741286381000
67c9ebcd72da54e642133f13,,101.56,95.68,109.56,81.74,127;2;0;0,time,15,-1,27,15.01,0,90.81,false,false,english,,normal,false,false,false,,1741286349000
67c9ea9572da54e6421329ac,,107.97,96.5,114.37,84.74,135;3;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1741286037000
67c9e69372da54e64212df95,,95.99,94.96,110.38,85.01,120;2;1;2,time,15,-1,7,15,0,18.73,false,false,english,,normal,false,false,false,,1741285011000
67c859d272da54e642fe1c56,,95.98,97.04,107.97,84.82,120;1;1;0,time,15,-1,2,15,0,14.29,false,false,english,,normal,false,false,false,,1741183442000
67c859a472da54e642fe1988,,105.55,97.14,111.15,82.65,132;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1741183396000
67c7da1f72da54e642f865da,,101.58,96.97,104.78,85.51,127;2;0;0,time,15,-1,1,15,0,1.9,false,false,english,,normal,false,false,false,,1741150751000
67c688ba9707b5a8a84fe116,,93.52,96.88,101.51,79.1,117;0;1;1,time,15,-1,1,15.01,0,4.12,false,false,english,,normal,false,false,false,,1741064378000
67c688a59707b5a8a84fe047,,103.09,97.08,107.88,81.74,129;2;0;0,time,15,-1,16,15.02,0,69.83,false,false,english,,normal,false,false,false,,1741064357000
67c687099707b5a8a84fcfe9,,90.33,97.52,96.72,82.78,113;2;0;0,time,15,-1,2,15.01,0,5.98,false,false,english,,normal,false,false,false,,1741063944000
67c686f09707b5a8a84fcef8,,85.59,94.4,99.99,87.87,107;4;0;0,time,15,-1,2,15,0,2.31,false,false,english,,normal,false,false,false,,1741063920000
67c686db9707b5a8a84fce3a,,95.93,94.53,100.73,83.5,120;3;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1741063899000
67c5b4df9707b5a8a844f185,,95.99,98.36,95.99,89.13,120;0;0;0,time,15,-1,10,15,0,40.2,false,false,english,,normal,false,false,false,,1741010143000
67c5282e9707b5a8a83ed6b4,,84.72,97.27,84.72,71.54,106;0;0;0,time,15,-1,17,15.01,0,55.37,false,false,english,,normal,false,false,false,,1740974126000
67c49a3d9707b5a8a839e300,,98.32,97.62,98.32,82.72,123;0;0;0,time,15,-1,2,15.01,0,6.23,false,false,english,,normal,false,false,false,,1740937789000
67c49a259707b5a8a839e1f9,,98.39,98.4,98.39,77.8,123;0;0;0,time,15,-1,7,15,0,22.99,false,false,english,,normal,false,false,false,,1740937765000
67c3c9da9707b5a8a832058d,,79.95,88.14,91.14,83.35,100;6;2;0,time,15,-1,46,15.01,0,111.83,false,false,english,,normal,false,false,false,,1740884442000
67c3c92e9707b5a8a8320048,,72.79,89.26,96.78,80.55,91;5;3;2,time,15,-1,1,15,0,2.08,false,false,english,,normal,false,false,false,,1740884270000
67c1d8459707b5a8a81efb80,,103.1,99.23,103.1,82.29,129;0;0;0,time,15,-1,10,15.01,0,34.78,false,false,english,,normal,false,false,false,,1740757061000
67c1c4d19707b5a8a81d9396,,89.55,98.29,93.55,74.7,112;0;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1740752080000
67c1c4c09707b5a8a81d9274,,96.79,98.44,102.39,86.56,121;0;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1740752064000
67c1c4b09707b5a8a81d9139,,97.56,95.38,102.36,76.67,122;2;1;0,time,15,-1,7,15.01,0,15.29,false,false,english,,normal,false,false,false,,1740752048000
67c1c2d79707b5a8a81d701f,,95.95,95.38,100.74,80.85,120;1;0;0,time,15,-1,1,15.01,0,1.06,false,false,english,,normal,false,false,false,,1740751575000
67c1c2c59707b5a8a81d6edb,,96.79,93.94,103.19,75.38,121;3;0;0,time,15,-1,6,15,0,20.8,false,false,english,,normal,false,false,false,,1740751557000
67c1c29a9707b5a8a81d6bb9,,103.14,98.51,107.13,85,129;1;0;0,time,15,-1,8,15.01,0,14.21,false,false,english,,normal,false,false,false,,1740751514000
67c1c1a59707b5a8a81d5a5a,,78.37,91.6,91.97,78.18,98;2;2;1,time,15,-1,8,15,0,16.79,false,false,english,,normal,false,false,false,,1740751269000
67c09c889707b5a8a81014ef,,105.59,95.89,115.19,81.44,132;3;0;0,time,15,-1,8,15,0,21.79,false,false,english,,normal,false,false,false,,1740676232000
67c0970e9707b5a8a80fa98e,,96.77,94.78,107.16,78.19,121;5;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1740674830000
67c096fe9707b5a8a80fa83f,,99.97,96.38,110.37,85.04,125;3;0;1,time,15,-1,45,15,0,130.7,false,false,english,,normal,false,false,false,,1740674814000
67c06a1f9707b5a8a80c4d86,,98.39,92.86,111.19,88.48,123;6;0;2,time,15,-1,4,15,0,15.85,false,false,english,,normal,false,false,false,,1740663327000
67c069f79707b5a8a80c4b03,,121.67,100,121.67,86.94,57;0;0;0,words,10,-1,0,5.62,0,0,false,false,english,,normal,false,false,false,,1740663287000
67c069e99707b5a8a80c49e5,,106.5,94,118.33,59.82,45;2;0;0,words,10,-1,2,5.07,0,1.26,false,false,english,,normal,false,false,false,,1740663273000
67c069dd9707b5a8a80c4959,,108.95,100,108.95,76.11,49;0;0;0,words,10,-1,2,5.4,0,4.1,false,false,english,,normal,false,false,false,,1740663261000
67c069cd9707b5a8a80c483c,,101.53,93.75,118.86,86.24,41;1;1;0,words,10,-1,4,4.85,0,5.54,false,false,english,,normal,false,false,false,,1740663245000
67c069bc9707b5a8a80c474a,,112.69,96.08,124.94,88.4,46;1;0;0,words,10,-1,0,4.9,0,0,false,false,english,,normal,false,false,false,,1740663228000
67c069b59707b5a8a80c46dd,,117.64,100,117.64,90.46,46;0;0;0,words,10,-1,0,4.69,0,0,false,false,english,,normal,false,false,false,,1740663221000
67bfb7d89707b5a8a804d24b,,88.01,95.92,100.29,91.2,43;1;0;0,words,10,-1,1,5.86,0,1.28,false,false,english,,normal,false,false,false,,1740617688000
67bfb7cf9707b5a8a804d1ed,,102.94,100,102.94,68.76,52;0;0;0,words,10,-1,16,6.06,0,31.48,false,false,english,,normal,false,false,false,,1740617679000
67bfb2fe9707b5a8a804a7da,,93.6,97.83,102.51,73.2,42;0;0;1,words,10,-1,1,5.38,0,1.52,false,false,english,,normal,false,false,false,,1740616446000
67bddec39707b5a8a8ec77aa,,105.9,100,105.9,76.06,48;0;0;0,words,10,-1,5,5.44,0,14.03,false,false,english,,normal,false,false,false,,1740496579000
